Survey_Date,Zone_P_CODE,Woreda_P_CODE,Site_Open_Date,Displacement_Reason,Origin_Region,Origin_Zone,Origin_Woreda,Second_Origin_Region,Second_Origin_Zone,Second_Origin_Woreda,Total_Households,Total_Individuals,First_Arrival_Date,Last_Arrival_Known,Last_Arrival_Date,Previously_Displaced,Currently_Leaving,Has_Prevention_Factors,Prevention_Accessibility,Prevention_Food,Prevention_Housing,Prevention_Security,Prevention_Livelihood,Prevention_Infrastructure,Support_Needs,Need_Livelihood,Need_Land,Need_Documentation,Need_Services,Need_Security,Need_Livestock,Displacement_Month,Has_Different_Second_Origin,Displacement_Duration,Origin_Location,Current_Location,Total_Prevention_Factors,Total_Support_Needs,Is_Winter_Migration,Region_Change,Prevention_Factor_Ratio,Support_Need_Ratio,Displacement_Season_Fall,Displacement_Season_Spring,Displacement_Season_Summer,Displacement_Season_Winter,Preferred_Solution_Reintegration,Preferred_Solution_Relocation,Preferred_Solution_Return,Region_P_CODE_ET02,Region_P_CODE_ET03,Region_P_CODE_ET04,Region_P_CODE_ET05,Household_Size_Category_Very Small,Household_Size_Category_Small,Household_Size_Category_Medium,Household_Size_Category_Large,Household_Size_Category_Very Large,year,month,household_size,fdi_pct_gdp,gdp_usd,gdp_per_capita_usd,remittances_pct_gdp,trade_pct_gdp,adult_literacy_rate,youth_literacy_rate,primary_enrollment,secondary_enrollment,regional_weight,avg_household_size,displacement_days,is_seasonal_migration,migration_distance_category,gdp_per_household,gdp_per_individual,trade_impact,economic_vulnerability,remittance_impact,education_access_index,literacy_impact,education_vulnerability,Prevention_Accessibility_binary,Prevention_Food_binary,Prevention_Housing_binary,Prevention_Security_binary,Prevention_Livelihood_binary,Prevention_Infrastructure_binary,total_prevention_categories,support_needs_severity,protection_vulnerability,site_operation_days,days_since_last_arrival,household_arrival_rate,survey_month,is_dry_season,same_zone,same_woreda,has_secondary_movement,idp_density,relative_household_size,basic_needs_score,livelihood_vulnerability,documentation_service_gap,compound_vulnerability,prevention_diversity,support_network_strength,settlement_potential,overall_vulnerability,long_term_displacement_risk
2017-11-20,ET0508,ET050807,2017-05-20,Drought,ET05,ET0508,ET050205,Somali,Fafan,Tog-Wajale,312,1684,2017-05-20,0.1386750490563072,2017-05-08,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,0.3771490147280578,5,0.0,0.0,ET05_ET0508_ET050205,ET05_ET0508_ET050807,-0.9897138901498964,-0.8077028200332839,-0.7722600223814998,0.0,-0.9897138901498972,-0.8077028200332839,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,5.397435897435898,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.397435897435898,184,1,,37435256.76282051,6935748.283847981,125.81922135823278,0.13517562843349423,19.762107046660795,9.674395229295,94.45556,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,184,196,1.6956521739130435,11,0,1,0,1,46695,0.9901792595764343,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5540702513733977,0.013387908897269228
2017-11-16,ET0508,ET050807,2017-05-20,Drought,ET05,ET0508,ET050205,Somali,Afder,Bare,224,1141,2017-05-20,0.1386750490563072,2017-10-19,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,0.3771490147280578,5,0.0,152.0,ET05_ET0508_ET050205,ET05_ET0508_ET050807,-0.9897138901498964,-0.8077028200332839,-0.7722600223814998,0.0,-0.9897138901498972,-0.8077028200332839,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2017,11,5.09375,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.09375,180,1,,52141964.77678572,10236459.342681859,85.24924677538219,0.0899783585816547,13.389883693729198,9.674395229295,63.99869,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,180,28,1.2444444444444445,11,0,1,0,1,46695,0.9344669764143991,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5359913434326619,0.012669526174376774
2017-11-19,ET0508,ET050807,2017-05-25,Drought,ET05,ET0508,ET050205,Somali,Afder,Bare,412,2409,2017-05-25,0.1386750490563072,2017-10-09,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,-2.651471861118468,5,0.0,137.0,ET05_ET0508_ET050205,ET05_ET0508_ET050807,-0.9897138901498964,-1.867312955225464,-0.7722600223814998,0.0,-0.9897138901498972,-1.867312955225464,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,5.847087378640777,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.847087378640777,178,1,,28349029.393203884,4848401.872146118,179.98723530402776,0.19552189112701843,28.270140068530797,9.674395229295,135.12081,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,178,41,2.3146067415730336,11,0,1,0,1,46695,1.0726694603286855,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5782087564508074,0.013515582225639358
2017-11-25,ET0508,ET050802,2017-06-20,Drought,ET05,ET0508,ET040801,Somali,Afder,Chereti/Weyib,316,1610,2017-06-20,0.1386750490563072,2017-10-08,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,6,0.0,110.0,ET05_ET0508_ET040801,ET05_ET0508_ET050802,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,5.094936708860759,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.094936708860759,158,1,,36961392.75316456,7254534.229813664,120.29034821066199,0.1290161478275345,18.893700917531998,9.674395229295,90.3049,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,158,48,2.0,11,0,1,0,1,46695,0.9346846824739815,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.5016064591310138,0.010407592980000022
2017-11-11,ET0508,ET0508061,2017-10-06,Drought,ET05,ET0508,ET050806,Somali,Afder,Bare,359,2045,2017-10-06,0.1386750490563072,2017-10-10,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,10,0.0,4.0,ET05_ET0508_ET050806,ET05_ET0508_ET0508061,-0.9897138901498964,0.2519073151588957,-0.7722600223814998,0.0,-0.9897138901498972,0.2519073151588955,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,5.696378830083566,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.696378830083566,36,1,,32534262.144846797,5711393.696821515,152.79115657813898,0.16522390544364904,23.998520730653997,9.674395229295,114.70405000000001,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,36,32,9.972222222222221,11,0,1,0,1,46695,1.0450214285858517,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5660895621774595,0.0026761949098343457
2017-11-24,ET0503,ET050303,2017-06-25,Drought,ET05,ET0503,ET050303,Somali,Jarar,Aware,261,1682,2017-06-25,0.1386750490563072,2017-09-25,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed no livelihood,1.2442173938170624,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,6,0.0,92.0,ET05_ET0503_ET050303,ET05_ET0503_ET050303,1.075437140477841,0.2519073151588957,-0.7722600223814998,0.0,1.0754371404778398,0.2519073151588955,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,6.444444444444445,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.444444444444445,152,1,,44750191.99233717,6943995.309155767,125.6697923542444,0.1350091559846845,19.7386366107384,9.674395229295,94.34338000000001,1.0,1,1,1,1,1,1,6,6,0.3333333333333333,152,60,1.7171052631578947,11,0,1,1,1,50655,1.037041495439943,1.0,1.0,1.0,1.0,1.0,0.0,0.722631142143352,0.4540036623938738,0.009062187351788419
2017-11-11,ET0511,ET051103,2017-03-06,Drought,ET05,ET0504,ET050407,Somali,Erer,Lagahida,163,1061,2017-03-06,0.1386750490563072,2017-08-15,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed lack of security safety no livelihood basic infrastructures damage,1.2442173938170624,0.2271283812897488,0.9665953493282832,2.85270591447537,0.3008903112828133,3.5982451863446765,livelihood land resources id documentation access services safety and security livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,0.5410017808004591,3.0318818730794392,0.3771490147280578,3,0.0,162.0,ET05_ET0504_ET050407,ET05_ET0511_ET051103,3.1405881711055783,2.3711275855432548,-0.7722600223814998,0.0,3.1405881711055765,2.3711275855432548,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2017,11,6.50920245398773,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.50920245398773,250,1,,71655215.398773,11008294.165881244,79.27208661584619,0.08331946062926583,12.451066256833197,9.674395229295,59.51149,1.0,1,1,1,1,1,1,6,6,0.0,250,88,0.652,11,0,0,0,1,1720,0.9568040400396789,1.0,1.0,1.0,1.0,1.0,0.0,1.342176451331673,0.33332778425170634,0.010943131459346894
2017-11-15,ET0507,ET050701,2017-03-06,Drought,ET05,ET0507,ET040507,Somali,Doolo,Danot,80,480,2017-03-06,0.1386750490563072,2017-06-25,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed no livelihood,1.2442173938170624,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,3,0.0,111.0,ET05_ET0507_ET040507,ET05_ET0507_ET050701,1.075437140477841,0.2519073151588957,-0.7722600223814998,0.0,1.0754371404778398,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,2017,11,6.0,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.0,254,1,,145997501.375,24332916.895833332,35.862960957215996,0.03495921425004161,5.6329046213759995,9.674395229295,26.9232,1.0,1,1,1,1,1,1,6,6,0.3333333333333333,254,143,0.31496062992125984,11,0,1,0,1,94083,1.0021848618616709,1.0,1.0,1.0,1.0,1.0,0.0,0.722631142143352,0.4139836857000166,0.013808516896625636
2017-11-13,ET0506,ET050602,2017-06-14,Drought,ET05,ET0506,ET050602,Somali,Shabelle,Adadle,99,648,2017-06-14,0.1386750490563072,2017-05-07,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,6,0.0,0.0,ET05_ET0506_ET050602,ET05_ET0506_ET050602,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,2017,11,6.545454545454546,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.545454545454546,152,1,,117977778.8888889,18024382.88580247,48.4149972922416,0.04894289995005826,7.604421238857599,9.674395229295,36.34632,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,152,190,0.6513157894736842,11,0,1,1,1,32482,1.0280324991905236,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.46957715998002325,0.009373043771104863
2017-11-13,ET0506,ET050602,2017-05-01,Drought,ET05,ET0506,ET050602,Somali,Fafan,Tog-Wajale,165,1023,2017-05-01,0.1386750490563072,2017-09-09,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,5,0.0,131.0,ET05_ET0506_ET050602,ET05_ET0506_ET050602,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2017,11,6.2,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.2,196,1,,70786667.33333333,11417204.40860215,76.4329355400666,0.08015648410188111,12.005127974307598,9.674395229295,57.38007,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,196,65,0.8418367346938775,11,0,1,1,1,32482,0.9737752283999127,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.4820625936407524,0.012407651786419891
2017-11-14,ET0506,ET050602,2017-06-24,Drought,ET05,ET0506,ET050602,Somali,Shabelle,Adadle,170,989,2017-06-24,0.1386750490563072,2017-09-15,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,6,0.0,83.0,ET05_ET0506_ET050602,ET05_ET0506_ET050602,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,2017,11,5.817647058823529,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.817647058823529,143,1,,68704706.52941176,11809706.885743175,73.89264247226379,0.07732645247211584,11.606130563626799,9.674395229295,55.47301,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,143,60,1.1888111888111887,11,0,1,1,1,32482,0.9137226763638648,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.4809305809888463,0.009031263700775446
2017-11-27,ET0507,ET050703,2017-05-18,Drought,ET05,ET0507,ET050703,Somali,Doolo,Geladin,300,1845,2017-05-18,0.1386750490563072,2017-07-13,-0.1647172818672541,4.402796314232056,No,-0.8037180680557422,0.2271283812897488,0.9665953493282832,2.85270591447537,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,5,0.0,56.0,ET05_ET0507_ET050703,ET05_ET0507_ET050703,1.075437140477841,0.2519073151588957,-0.7722600223814998,0.0,1.0754371404778398,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,6.15,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.15,193,1,,38932667.03333333,6330514.964769647,137.84825617929897,0.14857666056267685,21.651477138414,9.674395229295,103.48605,1.0,1,1,1,1,1,1,6,6,0.3333333333333333,193,137,1.5544041450777202,11,0,1,1,1,94083,1.0272394834082126,1.0,1.0,1.0,1.0,1.0,0.0,0.722631142143352,0.45943066422507073,0.011644138961974871
2017-11-19,ET0504,ET050403,2017-07-17,Drought,ET05,ET0510,ET051003,Somali,Nogob,Gerbo,35,221,2017-07-17,0.1386750490563072,2017-10-23,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources id documentation access services livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,0.5410017808004591,-0.3298281535567591,0.3771490147280578,7,0.0,98.0,ET05_ET0510_ET051003,ET05_ET0504_ET050403,0.0428616251639721,1.3115174503510751,-0.7722600223814998,0.0,0.0428616251639715,1.3115174503510756,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,6.314285714285714,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.314285714285714,125,1,,333708574.5714286,52849774.253393665,16.5119049407182,0.013401032129182614,2.5934831694251996,9.674395229295,12.395890000000001,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,125,27,0.28,11,0,0,0,1,25700,0.9538054080048477,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.455360412851673,0.007474727722450313
2017-11-08,ET0505,ET050510,2017-06-21,Drought,ET05,ET0505,ET050597,Somali,Korahe,Higlolay,35,189,2017-06-21,0.1386750490563072,2017-03-11,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood id documentation access services livestock restocking,0.1237968921180345,-1.9318754766140744,1.7721808598447284,0.5410017808004591,-0.3298281535567591,0.3771490147280578,6,0.0,0.0,ET05_ET0505_ET050597,ET05_ET0505_ET050510,-0.9897138901498964,0.2519073151588957,-0.7722600223814998,0.0,-0.9897138901498972,0.2519073151588955,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,5.4,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.4,140,1,,333708574.5714286,61797884.17989418,14.121040876903798,0.010737472948227062,2.2179561946667996,9.674395229295,10.60101,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,140,242,0.25,11,0,1,0,1,15098,0.9773402321825436,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5042949891792908,0.009271345828640934
2017-11-18,ET0505,ET050511,2017-06-15,Drought,ET05,ET0505,ET050596,Somali,Korahe,Laasdhankayre,35,186,2017-06-15,0.1386750490563072,2017-09-15,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,0.3771490147280578,6,0.0,92.0,ET05_ET0505_ET050596,ET05_ET0505_ET050511,-0.9897138901498964,-0.8077028200332839,-0.7722600223814998,0.0,-0.9897138901498972,-0.8077028200332839,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,5.314285714285714,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.314285714285714,156,1,,333708574.5714286,62794624.24731183,13.896897370921199,0.010487764275012483,2.1827505407831995,9.674395229295,10.432739999999999,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,156,64,0.22435897435897437,11,0,1,0,1,15098,0.961826895163773,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5041951057100049,0.010328882007979089
2017-11-13,ET0506,ET050602,2017-05-05,Drought,ET05,ET0506,ET050602,Somali,Fafan,Tog-Wajale,125,752,2017-05-05,0.1386750490563072,2017-07-09,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources safety and security,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,3.0318818730794392,-2.651471861118468,5,0.0,65.0,ET05_ET0506_ET050602,ET05_ET0506_ET050602,0.0428616251639721,-0.8077028200332839,-0.7722600223814998,0.0,0.0428616251639715,-0.8077028200332839,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,2017,11,6.016,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.016,192,1,,93438400.88,15531649.082446808,56.185305499638396,0.05759946728816379,8.824883906822398,9.674395229295,42.17968,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,192,127,0.6510416666666666,11,0,1,1,1,32482,0.9448760925893346,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.4730397869152655,0.011926938816510961
2017-09-18,ET0506,ET050605,2017-01-06,Drought,ET05,ET0506,ET050605,Somali,Fafan,Tog-Wajale,441,3529,2017-01-06,0.1386750490563072,2017-09-15,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,1,0.0,252.0,ET05_ET0506_ET050605,ET05_ET0506_ET050605,-0.9897138901498964,0.2519073151588957,1.2949006435891817,0.0,-0.9897138901498972,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,2017,9,8.002267573696145,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,8.002267573696145,255,1,,26484807.505668934,3309662.8251629355,263.66747753753174,0.2887464624604627,41.4135841850748,9.674395229295,197.94161000000003,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,255,3,1.7294117647058824,9,0,1,1,1,32482,1.2568403119827707,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.6154985849841851,0.020610917816279346
